league_id,team_id,team_name,player_name,nfl_team,position
honey_badgers,1,"Olivators","Lamar Jackson",BAL,QB
honey_badgers,1,"Olivators","Nico Collins",HOU,WR
honey_badgers,1,"Olivators","Chris Godwin Jr.",TB,WR
honey_badgers,1,"Olivators","Kyren Williams",LAR,RB
honey_badgers,1,"Olivators","Kenneth Walker III",KC,RB
honey_badgers,1,"Olivators","Travis Kelce",KC,TE
honey_badgers,1,"Olivators","Quentin Johnston",LAC,WR
honey_badgers,1,"Olivators","Devin Neal",NO,RB
honey_badgers,1,"Olivators","Sean Tucker",TB,RB
honey_badgers,1,"Olivators","Kyle Monangai",CHI,RB
honey_badgers,1,"Olivators","Theo Johnson",NYG,TE
honey_badgers,1,"Olivators","Kayshon Boutte",HOU,WR
honey_badgers,1,"Olivators","Jayden Reed",GB,WR
honey_badgers,1,"Olivators","Cameron Dicker",LAC,K
honey_badgers,1,"Olivators","Jack Campbell",DET,LB
honey_badgers,1,"Olivators","Zack Baun",PHI,LB
honey_badgers,1,"Olivators","Shaq Thompson",BUF,LB
honey_badgers,2,"CopperTheBigRedDog","Jacoby Brissett",ARI,QB
honey_badgers,2,"CopperTheBigRedDog","Puka Nacua",LAR,WR
honey_badgers,2,"CopperTheBigRedDog","CeeDee Lamb",DAL,WR
honey_badgers,2,"CopperTheBigRedDog","James Cook III",BUF,RB
honey_badgers,2,"CopperTheBigRedDog","Javonte Williams",DAL,RB
honey_badgers,2,"CopperTheBigRedDog","Harold Fannin Jr.",CLE,TE
honey_badgers,2,"CopperTheBigRedDog","Tetairoa McMillan",CAR,WR
honey_badgers,2,"CopperTheBigRedDog","Zay Flowers",BAL,WR
honey_badgers,2,"CopperTheBigRedDog","Bo Nix",DEN,QB
honey_badgers,2,"CopperTheBigRedDog","Jaxson Dart",NYG,QB
honey_badgers,2,"CopperTheBigRedDog","Michael Carter",TEN,RB
honey_badgers,2,"CopperTheBigRedDog","Colston Loveland",CHI,TE
honey_badgers,2,"CopperTheBigRedDog","Ka'imi Fairbairn",HOU,K
honey_badgers,2,"CopperTheBigRedDog","Blake Cashman",MIN,LB
honey_badgers,2,"CopperTheBigRedDog","Tyrel Dodson",MIA,LB
honey_badgers,2,"CopperTheBigRedDog","Cedric Gray",TEN,LB
honey_badgers,2,"CopperTheBigRedDog","Tatum Bethune",SF,LB
honey_badgers,2,"CopperTheBigRedDog","Trey Benson",ARI,RB
honey_badgers,3,"Dolphin Boobiez","Brock Purdy",SF,QB
honey_badgers,3,"Dolphin Boobiez","Brian Thomas Jr.",JAX,WR
honey_badgers,3,"Dolphin Boobiez","Michael Wilson",ARI,WR
honey_badgers,3,"Dolphin Boobiez","Ashton Jeanty",LV,RB
honey_badgers,3,"Dolphin Boobiez","Chris Rodriguez Jr.",JAX,RB
honey_badgers,3,"Dolphin Boobiez","Kyle Pitts Sr.",ATL,TE
honey_badgers,3,"Dolphin Boobiez","Ricky Pearsall",SF,WR
honey_badgers,3,"Dolphin Boobiez","Drake London",ATL,WR
honey_badgers,3,"Dolphin Boobiez","Jordan Mason",MIN,RB
honey_badgers,3,"Dolphin Boobiez","Daniel Jones",IND,QB
honey_badgers,3,"Dolphin Boobiez","Troy Franklin",DEN,WR
honey_badgers,3,"Dolphin Boobiez","Jayden Higgins",HOU,WR
honey_badgers,3,"Dolphin Boobiez","Tyler Loop",BAL,K
honey_badgers,3,"Dolphin Boobiez","Edgerrin Cooper",GB,LB
honey_badgers,3,"Dolphin Boobiez","Jessie Bates III",ATL,S
honey_badgers,3,"Dolphin Boobiez","Robert Spillane",NE,LB
honey_badgers,3,"Dolphin Boobiez","Cam Bynum",IND,S
honey_badgers,3,"Dolphin Boobiez","Garrett Wilson",NYJ,WR
honey_badgers,4,"Fat Lazy Americans","Caleb Williams",CHI,QB
honey_badgers,4,"Fat Lazy Americans","Justin Jefferson",MIN,WR
honey_badgers,4,"Fat Lazy Americans","Chris Olave",NO,WR
honey_badgers,4,"Fat Lazy Americans","De'Von Achane",MIA,RB
honey_badgers,4,"Fat Lazy Americans","Bucky Irving",TB,RB
honey_badgers,4,"Fat Lazy Americans","Brock Bowers",LV,TE
honey_badgers,4,"Fat Lazy Americans","Zach Charbonnet",PUP,P
honey_badgers,4,"Fat Lazy Americans","Joe Burrow",CIN,QB
honey_badgers,4,"Fat Lazy Americans","DK Metcalf",PIT,WR
honey_badgers,4,"Fat Lazy Americans","Davante Adams",LAR,WR
honey_badgers,4,"Fat Lazy Americans","Sam Darnold",SEA,QB
honey_badgers,4,"Fat Lazy Americans","Woody Marks",HOU,RB
honey_badgers,4,"Fat Lazy Americans","Christian Watson",GB,WR
honey_badgers,4,"Fat Lazy Americans","Cam Little",JAX,K
honey_badgers,4,"Fat Lazy Americans","Foyesade Oluokun",JAX,LB
honey_badgers,4,"Fat Lazy Americans","Nate Landman",LAR,LB
honey_badgers,4,"Fat Lazy Americans","Myles Garrett",LAR,DE
honey_badgers,5,"Jesus take the wheel","Aaron Rodgers",PIT,QB
honey_badgers,5,"Jesus take the wheel","Amon-Ra St. Brown",DET,WR
honey_badgers,5,"Jesus take the wheel","Romeo Doubs",NE,WR
honey_badgers,5,"Jesus take the wheel","D'Andre Swift",CHI,RB
honey_badgers,5,"Jesus take the wheel","Blake Corum",LAR,RB
honey_badgers,5,"Jesus take the wheel","Darren Waller",CAR,TE
honey_badgers,5,"Jesus take the wheel","TreVeyon Henderson",NE,RB
honey_badgers,5,"Jesus take the wheel","George Kittle",SF,TE
honey_badgers,5,"Jesus take the wheel","Emeka Egbuka",TB,WR
honey_badgers,5,"Jesus take the wheel","Jaylen Waddle",DEN,WR
honey_badgers,5,"Jesus take the wheel","Dalton Schultz",HOU,TE
honey_badgers,5,"Jesus take the wheel","Keenan Allen",IND,WR
honey_badgers,5,"Jesus take the wheel","Eddy Pineiro",SF,K
honey_badgers,5,"Jesus take the wheel","Nick Bolton",KC,LB
honey_badgers,5,"Jesus take the wheel","Quay Walker",LV,LB
honey_badgers,5,"Jesus take the wheel","Carson Schwesinger",CLE,LB
honey_badgers,5,"Jesus take the wheel","Payton Wilson",PIT,LB
honey_badgers,6,"JRZ","Justin Herbert",LAC,QB
honey_badgers,6,"JRZ","Ja'Marr Chase",CIN,WR
honey_badgers,6,"JRZ","Mike Evans",SF,WR
honey_badgers,6,"JRZ","Travis Etienne Jr.",NO,RB
honey_badgers,6,"JRZ","Aaron Jones Sr.",MIN,RB
honey_badgers,6,"JRZ","Dallas Goedert",PHI,TE
honey_badgers,6,"JRZ","Xavier Worthy",KC,WR
honey_badgers,6,"JRZ","Rico Dowdle",PIT,RB
honey_badgers,6,"JRZ","Jordan Addison",MIN,WR
honey_badgers,6,"JRZ","Kimani Vidal",LAC,RB
honey_badgers,6,"JRZ","Evan Engram",DEN,TE
honey_badgers,6,"JRZ","Josh Downs",IND,WR
honey_badgers,6,"JRZ","Chuba Hubbard",CAR,RB
honey_badgers,6,"JRZ","Evan McPherson",CIN,K
honey_badgers,6,"JRZ","Malaki Starks",BAL,S
honey_badgers,6,"JRZ","SirVocea Dennis",TB,LB
honey_badgers,6,"JRZ","Cole Bishop",BUF,S
honey_badgers,6,"JRZ","Patrick Mahomes",KC,QB
