league_id,team_id,team_name,player_name,nfl_team,position
the_league,1,"Oroszlanok","Bijan Robinson",ATL,RB
the_league,1,"Oroszlanok","Malik Nabers",NYG,WR
the_league,1,"Oroszlanok","Garrett Wilson",NYJ,WR
the_league,1,"Oroszlanok","Parker Washington",JAX,WR
the_league,1,"Oroszlanok","Terry McLaurin",WAS,WR
the_league,1,"Oroszlanok","Kyren Williams",LAR,RB
the_league,1,"Oroszlanok","DK Metcalf",PIT,WR
the_league,1,"Oroszlanok","Brock Purdy",SF,QB
the_league,1,"Oroszlanok","Quinshon Judkins",CLE,RB
the_league,1,"Oroszlanok","Chris Rodriguez Jr.",JAX,RB
the_league,1,"Oroszlanok","Chig Okonkwo",WAS,TE
the_league,1,"Oroszlanok","Kyler Murray",MIN,QB
the_league,1,"Oroszlanok","Tank Bigsby",PHI,RB
the_league,1,"Oroszlanok","Cameron Dicker",LAC,K
the_league,1,"Oroszlanok","Kam Curl",LAR,S
the_league,1,"Oroszlanok","Payton Wilson",PIT,LB
the_league,1,"Oroszlanok","Talanoa Hufanga",DEN,S
the_league,2,"Rafi Bomb Returns!","Jahmyr Gibbs",DET,RB
the_league,2,"Rafi Bomb Returns!","Tee Higgins",CIN,WR
the_league,2,"Rafi Bomb Returns!","David Montgomery",HOU,RB
the_league,2,"Rafi Bomb Returns!","Davante Adams",LAR,WR
the_league,2,"Rafi Bomb Returns!","DJ Moore",BUF,WR
the_league,2,"Rafi Bomb Returns!","George Kittle",SF,TE
the_league,2,"Rafi Bomb Returns!","Justin Herbert",LAC,QB
the_league,2,"Rafi Bomb Returns!","Jordan Addison",MIN,WR
the_league,2,"Rafi Bomb Returns!","Courtland Sutton",DEN,WR
the_league,2,"Rafi Bomb Returns!","Tyler Allgeier",ARI,RB
the_league,2,"Rafi Bomb Returns!","Zach Charbonnet",SEA,RB
the_league,2,"Rafi Bomb Returns!","Jordan Love",GB,QB
the_league,2,"Rafi Bomb Returns!","Travis Hunter",JAX,WR
the_league,2,"Rafi Bomb Returns!","Ernest Jones IV",SEA,LB
the_league,2,"Rafi Bomb Returns!","Jamien Sherwood",NYJ,LB
the_league,2,"Rafi Bomb Returns!","Jake Bates",DET,K
the_league,2,"Rafi Bomb Returns!","Kayshon Boutte",HOU,WR
the_league,3,"MombaMentality","James Cook III",BUF,RB
the_league,3,"MombaMentality","Trey McBride",ARI,TE
the_league,3,"MombaMentality","Josh Allen",BUF,QB
the_league,3,"MombaMentality","Chase Brown",CIN,RB
the_league,3,"MombaMentality","Jameson Williams",DET,WR
the_league,3,"MombaMentality","Carnell Tate",TEN,WR
the_league,3,"MombaMentality","Brian Thomas Jr.",JAX,WR
the_league,3,"MombaMentality","Kyle Monangai",CHI,RB
the_league,3,"MombaMentality","Quentin Johnston",LAC,WR
the_league,3,"MombaMentality","KC Concepcion",CLE,WR
the_league,3,"MombaMentality","Mark Andrews",BAL,TE
the_league,3,"MombaMentality","Tyjae Spears",TEN,RB
the_league,3,"MombaMentality","Denzel Boston",CLE,WR
